Excel,git,HTML,JavaScript,JSON,MATLAB,Microsoft Access,PostGIS,PostgreSQL,Power BI,Python,R,R Shiny,SAS,Scala,Spark,SPSS,SQL,Stata,Tableau,VBA,XML,job_id,length,job_department,date_downloaded,description_word_count,roles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577683,3251,HM Revenue and Customs,2018-04-30,468,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1577835,1048,HM Revenue and Customs,2018-05-01,166,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575175,2035,HM Revenue and Customs,2018-05-02,299,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576673,1714,Ministry of Defence,2018-05-03,260,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567066,2039,Ministry of Defence,2018-05-04,304,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566242,18,Ministry of Defence,2018-05-05,3,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582987,2551,Home Office,2018-05-06,398,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582198,1113,Ministry of Defence,2018-05-07,159,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582598,90,Scottish Government,2018-05-08,16,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570258,2246,HM Revenue and Customs,2018-05-09,358,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572081,3364,HM Revenue and Customs,2018-05-10,521,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575523,3608,HM Revenue and Customs,2018-05-11,504,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565603,9379,DCMS,2018-05-12,1371,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575198,3437,Home Office,2018-05-14,518,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1574411,7785,Ministry of Defence,2018-05-15,1055,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559897,2408,Ministry of Defence,2018-05-16,374,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566503,1856,Ministry of Defence,2018-05-17,278,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569577,2265,Ministry of Defence,2018-05-18,323,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560759,1291,Office for National Statistics,2018-05-19,201,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585096,6129,"Department for Business, Energy & Industrial Strategy",2018-05-20,945,Social Research
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579754,1644,HM Revenue and Customs,2018-05-21,241,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569349,757,HM Revenue and Customs,2018-05-22,116,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563143,6035,DfE,2018-05-23,912,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569204,2794,Ministry of Defence,2018-05-24,419,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575358,2949,Ministry of Defence,2018-05-25,448,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578742,5069,DVLA,2018-05-26,749,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585646,6247,HMP,2018-05-28,1015,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573368,376,Animal and Plant Health Agency,2018-05-29,54,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570113,1209,HM Revenue and Customs,2018-05-30,180,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576618,1767,HM Revenue and Customs,2018-05-31,267,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575020,32,Ministry of Defence,2018-06-01,6,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573684,1392,Ministry of Defence,2018-06-02,214,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586987,1036,Charity Commission,2018-06-03,171,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573408,460,Animal and Plant Health Agency,2018-06-04,62,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554203,2439,HM Revenue and Customs,2018-06-05,369,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1574997,1763,Office for National Statistics,2018-06-06,257,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573887,2379,Office for National Statistics,2018-06-07,357,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577741,1002,HM Revenue and Customs,2018-06-08,150,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577089,3296,Ministry of Defence,2018-06-09,484,Not in an analytical profession
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584777,2671,HM Revenue and Customs,2018-06-10,419,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585166,4739,HM Revenue and Customs,2018-06-11,685,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551566,2005,Wilton Park,2018-06-12,283,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571718,2761,Ministry of Defence,2018-06-13,430,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573580,3584,HM Revenue and Customs,2018-06-14,529,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577174,2066,HM Revenue and Customs,2018-06-15,328,More than 2 professions mentionned
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580930,1717,HM Revenue and Customs,2018-06-16,240,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588692,3107,Home Office,2018-06-17,459,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558690,6663,OFQUAL,2018-06-19,946,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579921,2637,Ministry of Defence,2018-06-20,363,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584665,1922,Ministry of Defence,2018-06-21,289,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579329,909,Ministry of Defence,2018-06-23,144,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581659,2222,HM Revenue and Customs,2018-06-25,323,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572986,4044,Ministry of Defence,2018-06-26,598,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583519,3327,Ministry of Defence,2018-06-27,491,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577968,2036,HM Revenue and Customs,2018-06-28,307,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582633,2742,Veterinary Medicines Directorate,2018-06-29,452,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574086,1536,Ministry of Defence,2018-06-30,221,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590148,6327,HMP,2018-07-01,1035,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586065,4586,DWP,2018-07-02,649,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557585,5874,DfE,2018-07-03,935,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584444,4891,Forestry Commission England,2018-07-04,706,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583892,4027,Ministry of Defence,2018-07-05,631,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570269,2398,Home Office,2018-07-06,345,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583862,2503,HM Revenue and Customs,2018-07-07,338,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589799,2280,Ministry of Defence,2018-07-08,341,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589545,2008,HM Revenue and Customs,2018-07-09,302,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581208,1319,Ministry of Defence,2018-07-10,181,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577778,1809,HM Revenue and Customs,2018-07-11,276,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578652,2687,HM Revenue and Customs,2018-07-12,394,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584540,6544,Forestry Commission,2018-07-13,937,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585775,4052,HM Revenue and Customs,2018-07-16,622,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583905,4218,Health and Safety Executive,2018-07-17,609,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587763,1089,Ministry of Defence,2018-07-18,144,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584638,6167,Ministry of Defence,2018-07-19,934,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581359,3013,HM Revenue and Customs,2018-07-20,465,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575948,2357,HM Revenue and Customs,2018-07-21,346,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593328,5384,DfE,2018-07-22,788,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1591198,2073,HM Revenue and Customs,2018-07-23,320,More than 2 professions mentionned
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580065,7369,DEFRA,2018-07-24,1153,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585255,4916,Ministry of Defence,2018-07-25,724,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587174,2388,Ministry of Defence,2018-07-26,363,"Operational Research, Statistics"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585409,3711,Health and Safety Executive,2018-07-27,539,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584797,1804,Ministry of Defence,2018-07-28,266,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586934,2155,HM Revenue and Customs,2018-07-29,316,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588309,3824,HM Revenue and Customs,2018-07-30,582,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586597,2342,Ministry of Defence,2018-07-31,376,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538881,1372,DfE,2018-08-01,196,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583361,2062,Ministry of Defence,2018-08-02,322,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589386,1669,HM Revenue and Customs,2018-08-03,232,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587849,2846,Ministry of Defence,2018-08-04,460,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589585,4087,HM Revenue and Customs,2018-08-05,628,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589227,1620,HM Revenue and Customs,2018-08-06,244,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589981,2218,HM Revenue and Customs,2018-08-07,339,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577298,1619,Ministry of Defence,2018-08-08,242,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585588,757,Ministry of Defence,2018-08-09,111,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584578,4279,Forestry Commission,2018-08-10,616,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588702,3226,HM Revenue and Customs,2018-08-11,483,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595058,1779,Home Office,2018-08-12,245,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589554,2289,HM Revenue and Customs,2018-08-13,328,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588708,2151,Ministry of Defence,2018-08-14,309,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586893,1817,HM Revenue and Customs,2018-08-15,283,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584592,1170,Ministry of Defence,2018-08-16,176,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576818,2671,CQC,2018-08-17,416,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589123,970,Ministry of Defence,2018-08-18,134,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596250,4373,HM Revenue and Customs,2018-08-19,632,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586665,3606,HM Revenue and Customs,2018-08-20,513,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588297,4083,DVSA,2018-08-21,653,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589774,2053,Ministry of Defence,2018-08-22,283,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586851,1140,Ministry of Defence,2018-08-23,176,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584775,1396,Ministry of Defence,2018-08-24,231,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587693,1147,Ministry of Defence,2018-08-25,160,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598705,1517,Crown Prosecution Service,2018-08-26,246,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597492,3112,HM Revenue and Customs,2018-08-27,482,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593940,2810,HM Revenue and Customs,2018-08-28,431,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591758,2697,Ministry of Defence,2018-08-29,411,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588025,1632,HM Revenue and Customs,2018-08-30,255,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590878,4118,DfID,2018-08-31,622,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584369,1190,Ministry of Defence,2018-09-01,159,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583774,3162,HM Revenue and Customs,2018-09-03,472,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578288,3058,Office for National Statistics,2018-09-04,470,"Economist, Statistics"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552778,1475,Ministry of Defence,2017-11-17,216,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557367,3246,Ministry of Defence,2017-11-18,530,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526645,2741,Ministry of Defence,2017-11-23,381,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563670,2851,Government Communications Headquarters,2017-11-27,455,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550669,1761,GDS,2017-11-29,294,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552748,1783,Ministry of Defence,2017-11-30,271,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563754,4798,DEFRA,2017-12-04,686,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560791,1110,Ministry of Defence,2017-12-05,160,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558442,1134,Ministry of Defence,2017-12-06,180,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555765,2362,Scottish Government,2017-12-07,355,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544747,2548,Ministry of Defence,2017-12-08,389,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546621,987,Ministry of Defence,2017-12-13,137,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524987,3060,Foreign and Commonwealth Office,2017-12-16,510,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558427,1000,Ministry of Defence,2017-12-22,156,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557335,3433,College of Policing,2018-01-18,510,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562713,4016,Forestry Commission,2018-01-19,634,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564347,9435,Ministry of Defence,2018-01-23,1398,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1558167,3654,DSTL,2018-01-25,533,Statistics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563040,2917,Animal and Plant Health Agency,2018-01-26,426,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563124,4023,Ministry of Defence,2018-01-27,632,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569966,5563,Home Office,2018-01-28,863,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544603,1378,Ministry of Defence,2018-01-30,240,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566580,4622,Forestry Commission,2018-01-31,646,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565401,3416,Ministry of Defence,2018-02-02,539,Not in an analytical profession
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1563605,4169,HM Revenue and Customs,2018-02-05,632,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565893,3025,Ministry of Defence,2018-02-06,447,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566271,2198,HM Revenue and Customs,2018-02-07,330,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556355,3001,Queen Elizabeth II Conference Centre,2018-02-08,451,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568414,9346,Forestry Commission,2018-02-09,1362,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547353,3866,MHCLG,2018-02-10,626,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572930,2567,Home Office,2018-02-11,381,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1567476,2167,Veterinary Medicines Directorate,2018-02-12,354,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1565079,4092,DWP,2018-02-13,647,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564579,3331,HM Revenue and Customs,2018-02-14,493,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564648,861,HM Revenue and Customs,2018-02-15,132,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570599,2441,HM Revenue and Customs,2018-02-16,351,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565077,3804,HM Revenue and Customs,2018-02-17,587,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573442,2124,HM Revenue and Customs,2018-02-18,324,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571765,1556,HM Revenue and Customs,2018-02-19,245,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566091,2624,Ministry of Defence,2018-02-20,433,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565410,3376,Ministry of Defence,2018-02-21,509,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566003,987,Ministry of Defence,2018-02-22,137,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565190,1385,Ministry of Defence,2018-02-23,222,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565498,2675,Ministry of Defence,2018-02-24,391,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571336,1767,DWP,2018-02-25,261,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570010,906,HM Revenue and Customs,2018-02-26,134,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568692,2997,Ministry of Defence,2018-02-27,454,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569437,2901,Ministry of Defence,2018-02-28,463,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569698,3627,HM Revenue and Customs,2018-03-01,516,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572929,3005,DVSA,2018-03-02,466,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569158,1729,Ministry of Defence,2018-03-03,254,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574284,4769,HM Revenue and Customs,2018-03-05,691,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569508,4370,Ministry of Defence,2018-03-06,628,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565688,4845,HM Treasury,2018-03-07,749,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570003,1391,Ministry of Defence,2018-03-08,217,Not in an analytical profession
